station_code,time,temperature,humidity,precipitation,visibility_m,wind_speed_kmh,weather_code,is_fog
CNB,2023-06-02T18:00,33.6,32,0.0,,8.7,1,False
CNB,2023-06-02T19:00,31.6,35,0.0,,8.2,0,False
CNB,2023-06-02T20:00,30.3,39,0.0,,8.2,0,False
CNB,2023-06-02T21:00,29.9,40,0.0,,9.7,0,False
CNB,2023-06-02T22:00,29.5,42,0.0,,10.3,0,False
CNB,2023-06-02T23:00,28.3,46,0.0,,8.0,0,False
CNB,2023-06-03T00:00,27.2,49,0.0,,6.9,0,False
CNB,2023-06-03T01:00,26.6,52,0.0,,7.1,0,False
CNB,2023-06-03T02:00,25.9,55,0.0,,6.8,0,False
CNB,2023-06-03T03:00,25.6,57,0.0,,6.7,0,False
CNB,2023-06-03T04:00,25.3,58,0.0,,6.9,0,False
CNB,2023-06-03T05:00,25.8,60,0.0,,7.0,0,False
CNB,2023-06-03T06:00,27.7,56,0.0,,7.9,0,False
CNB,2023-06-03T07:00,29.8,51,0.0,,5.8,0,False
CNB,2023-06-03T08:00,32.2,45,0.0,,5.8,0,False
CNB,2023-06-03T09:00,34.6,39,0.0,,6.6,0,False
CNB,2023-06-03T10:00,36.3,34,0.0,,12.3,1,False
CNB,2023-06-03T11:00,36.8,33,0.0,,16.9,1,False
CNB,2023-06-03T12:00,37.7,30,0.0,,17.7,0,False
CNB,2023-06-03T13:00,38.0,25,0.0,,18.9,1,False
CNB,2023-06-03T14:00,38.1,26,0.0,,15.6,1,False
CNB,2023-06-03T15:00,38.4,25,0.0,,11.6,3,False
CNB,2023-06-03T16:00,38.3,24,0.0,,11.9,1,False
CNB,2023-06-03T17:00,36.4,29,0.0,,6.4,0,False
CNB,2023-06-03T18:00,33.2,40,0.0,,7.6,0,False
CNB,2023-06-03T19:00,30.8,41,0.0,,10.0,0,False
CNB,2023-06-03T20:00,30.1,41,0.0,,9.2,0,False
CNB,2023-06-03T21:00,28.6,44,0.0,,7.9,0,False
CNB,2023-06-03T22:00,27.6,50,0.0,,8.0,0,False
CNB,2023-06-03T23:00,27.3,53,0.0,,7.3,0,False
CNB,2023-06-04T00:00,28.8,46,0.0,,4.0,0,False
CNB,2023-06-04T01:00,28.2,48,0.0,,5.6,0,False
CNB,2023-06-04T02:00,26.6,55,0.0,,6.8,0,False
CNB,2023-06-04T03:00,24.8,61,0.0,,9.6,0,False
CNB,2023-06-04T04:00,24.7,57,0.0,,9.1,0,False
CNB,2023-06-04T05:00,26.1,62,0.0,,6.2,0,False
CNB,2023-06-04T06:00,27.6,56,0.0,,6.8,0,False
CNB,2023-06-04T07:00,29.8,49,0.0,,4.6,0,False
CNB,2023-06-04T08:00,32.4,44,0.0,,5.1,0,False
CNB,2023-06-04T09:00,34.5,41,0.0,,6.1,0,False
CNB,2023-06-04T10:00,36.3,35,0.0,,8.7,0,False
CNB,2023-06-04T11:00,37.6,31,0.0,,10.3,0,False
CNB,2023-06-04T12:00,38.5,28,0.0,,12.1,0,False
CNB,2023-06-04T13:00,39.3,27,0.0,,11.2,0,False
CNB,2023-06-04T14:00,39.6,25,0.0,,8.9,0,False
CNB,2023-06-04T15:00,39.7,24,0.0,,6.3,0,False
CNB,2023-06-04T16:00,39.6,23,0.0,,5.4,0,False
CNB,2023-06-04T17:00,37.1,45,0.0,,3.3,2,False
CNB,2023-06-04T18:00,35.3,33,0.0,,20.4,2,False
CNB,2023-06-04T19:00,31.7,47,0.0,,25.9,2,False
CNB,2023-06-04T20:00,30.2,52,0.0,,17.1,1,False
CNB,2023-06-04T21:00,29.7,55,0.0,,12.1,0,False
CNB,2023-06-04T22:00,29.7,55,0.0,,8.7,2,False
CNB,2023-06-04T23:00,29.5,55,0.0,,9.7,0,False
CNB,2023-06-05T00:00,29.1,56,0.0,,11.3,0,False
CNB,2023-06-05T01:00,28.5,58,0.0,,8.7,1,False
CNB,2023-06-05T02:00,27.9,61,0.0,,7.1,0,False
CNB,2023-06-05T03:00,27.6,63,0.0,,6.6,0,False
CNB,2023-06-05T04:00,27.5,63,0.0,,7.9,0,False
CNB,2023-06-05T05:00,27.0,66,0.0,,6.3,0,False
CNB,2023-06-05T06:00,28.1,63,0.0,,7.3,0,False
CNB,2023-06-05T07:00,29.8,56,0.0,,7.2,0,False
CNB,2023-06-05T08:00,31.6,49,0.0,,8.5,0,False
CNB,2023-06-05T09:00,33.4,44,0.0,,9.1,0,False
CNB,2023-06-05T10:00,35.1,39,0.0,,9.5,0,False
CNB,2023-06-05T11:00,36.3,35,0.0,,7.6,0,False
CNB,2023-06-05T12:00,37.4,32,0.0,,4.8,0,False
CNB,2023-06-05T13:00,37.4,32,0.0,,6.6,1,False
CNB,2023-06-05T14:00,33.4,45,0.9,,19.8,53,False
CNB,2023-06-05T15:00,33.6,40,0.0,,4.7,2,False
CNB,2023-06-05T16:00,34.9,35,0.0,,7.0,2,False
CNB,2023-06-05T17:00,32.1,46,0.0,,26.0,0,False
CNB,2023-06-05T18:00,31.9,46,0.0,,3.6,1,False
CNB,2023-06-05T19:00,30.7,56,0.0,,4.3,0,False
CNB,2023-06-05T20:00,31.2,49,0.0,,2.3,0,False
CNB,2023-06-05T21:00,29.7,56,0.0,,4.3,0,False
CNB,2023-06-05T22:00,28.3,63,0.0,,7.0,0,False
CNB,2023-06-05T23:00,27.8,65,0.0,,5.8,0,False
CNB,2023-06-06T00:00,27.2,67,0.0,,5.8,0,False
CNB,2023-06-06T01:00,26.6,70,0.0,,6.3,0,False
CNB,2023-06-06T02:00,26.2,72,0.0,,6.9,0,False
CNB,2023-06-06T03:00,25.9,74,0.0,,6.6,0,False
CNB,2023-06-06T04:00,25.6,78,0.0,,7.0,0,False
CNB,2023-06-06T05:00,25.9,79,0.0,,4.7,0,False
CNB,2023-06-06T06:00,28.4,65,0.0,,8.0,0,False
CNB,2023-06-06T07:00,30.8,56,0.0,,7.1,0,False
CNB,2023-06-06T08:00,33.1,49,0.0,,9.2,0,False
CNB,2023-06-06T09:00,35.4,39,0.0,,12.0,0,False
CNB,2023-06-06T10:00,37.1,32,0.0,,13.7,0,False
CNB,2023-06-06T11:00,38.2,27,0.0,,14.1,1,False
CNB,2023-06-06T12:00,38.4,26,0.0,,14.3,1,False
CNB,2023-06-06T13:00,38.9,24,0.0,,14.8,1,False
CNB,2023-06-06T14:00,38.8,24,0.0,,14.2,0,False
CNB,2023-06-06T15:00,38.7,24,0.0,,14.3,1,False
CNB,2023-06-06T16:00,38.3,23,0.0,,13.8,0,False
CNB,2023-06-06T17:00,37.3,26,0.0,,10.5,1,False
CNB,2023-06-06T18:00,34.9,32,0.0,,6.3,0,False
CNB,2023-06-06T19:00,32.6,34,0.0,,7.2,0,False
CNB,2023-06-06T20:00,31.6,35,0.0,,7.3,0,False
CNB,2023-06-06T21:00,30.6,37,0.0,,8.2,0,False
CNB,2023-06-06T22:00,30.5,36,0.0,,8.4,0,False
CNB,2023-06-06T23:00,29.7,39,0.0,,7.6,0,False
CNB,2023-06-07T00:00,28.2,45,0.0,,9.2,0,False
CNB,2023-06-07T01:00,27.4,48,0.0,,8.4,0,False
CNB,2023-06-07T02:00,26.9,51,0.0,,7.4,0,False
CNB,2023-06-07T03:00,27.1,50,0.0,,7.9,0,False
CNB,2023-06-07T04:00,26.6,51,0.0,,7.4,0,False
CNB,2023-06-07T05:00,26.3,61,0.0,,8.7,0,False
CNB,2023-06-07T06:00,28.5,52,0.0,,8.9,0,False
CNB,2023-06-07T07:00,31.1,46,0.0,,8.7,0,False
CNB,2023-06-07T08:00,33.6,41,0.0,,7.7,0,False
CNB,2023-06-07T09:00,36.0,35,0.0,,9.2,0,False
CNB,2023-06-07T10:00,37.8,28,0.0,,9.0,0,False
CNB,2023-06-07T11:00,38.9,25,0.0,,7.1,0,False
CNB,2023-06-07T12:00,39.7,22,0.0,,9.1,0,False
CNB,2023-06-07T13:00,39.9,22,0.0,,11.7,1,False
CNB,2023-06-07T14:00,39.9,20,0.0,,13.4,1,False
CNB,2023-06-07T15:00,39.9,20,0.0,,12.7,0,False
CNB,2023-06-07T16:00,39.5,20,0.0,,12.2,0,False
CNB,2023-06-07T17:00,37.7,26,0.0,,6.3,0,False
CNB,2023-06-07T18:00,34.8,32,0.0,,7.1,0,False
CNB,2023-06-07T19:00,32.6,32,0.0,,8.2,0,False
CNB,2023-06-07T20:00,31.7,35,0.0,,7.4,0,False
CNB,2023-06-07T21:00,30.8,37,0.0,,7.6,0,False
CNB,2023-06-07T22:00,30.7,37,0.0,,8.6,0,False
CNB,2023-06-07T23:00,29.8,41,0.0,,8.0,0,False
CNB,2023-06-08T00:00,29.0,45,0.0,,7.6,0,False
CNB,2023-06-08T01:00,28.4,46,0.0,,7.9,0,False
CNB,2023-06-08T02:00,28.5,42,0.0,,10.5,0,False
CNB,2023-06-08T03:00,28.1,40,0.0,,10.1,0,False
CNB,2023-06-08T04:00,27.5,41,0.0,,9.1,0,False
CNB,2023-06-08T05:00,26.2,52,0.0,,6.9,0,False
CNB,2023-06-08T06:00,28.3,47,0.0,,9.4,0,False
CNB,2023-06-08T07:00,30.5,42,0.0,,8.1,0,False
CNB,2023-06-08T08:00,33.1,38,0.0,,8.7,0,False
CNB,2023-06-08T09:00,35.8,31,0.0,,10.3,0,False
CNB,2023-06-08T10:00,37.8,25,0.0,,12.4,0,False
CNB,2023-06-08T11:00,39.3,21,0.0,,14.3,0,False
CNB,2023-06-08T12:00,40.3,18,0.0,,15.5,0,False
CNB,2023-06-08T13:00,40.6,16,0.0,,17.6,1,False
CNB,2023-06-08T14:00,40.6,17,0.0,,16.6,1,False
CNB,2023-06-08T15:00,40.9,17,0.0,,15.8,2,False
CNB,2023-06-08T16:00,39.9,18,0.0,,22.4,2,False
CNB,2023-06-08T17:00,38.6,20,0.0,,20.7,0,False
CNB,2023-06-08T18:00,36.6,23,0.0,,12.6,0,False
CNB,2023-06-08T19:00,34.7,26,0.0,,11.6,0,False
CNB,2023-06-08T20:00,33.3,31,0.0,,9.5,0,False
CNB,2023-06-08T21:00,31.4,36,0.0,,7.3,0,False
CNB,2023-06-08T22:00,30.2,39,0.0,,7.6,0,False
CNB,2023-06-08T23:00,30.1,39,0.0,,8.3,0,False
CNB,2023-06-09T00:00,29.4,40,0.0,,8.6,0,False
CNB,2023-06-09T01:00,28.6,42,0.0,,7.9,0,False
CNB,2023-06-09T02:00,28.5,42,0.0,,9.2,0,False
CNB,2023-06-09T03:00,28.2,42,0.0,,8.4,0,False
CNB,2023-06-09T04:00,28.1,42,0.0,,8.7,0,False
CNB,2023-06-09T05:00,27.8,45,0.0,,8.3,0,False
CNB,2023-06-09T06:00,29.8,49,0.0,,13.0,0,False
CNB,2023-06-09T07:00,32.4,46,0.0,,7.7,0,False
CNB,2023-06-09T08:00,35.4,37,0.0,,9.7,0,False
CNB,2023-06-09T09:00,38.9,25,0.0,,20.1,0,False
CNB,2023-06-09T10:00,39.6,22,0.0,,27.2,1,False
CNB,2023-06-09T11:00,39.6,23,0.0,,23.5,1,False
CNB,2023-06-09T12:00,40.5,22,0.0,,16.9,1,False
CNB,2023-06-09T13:00,41.0,21,0.0,,19.1,1,False
CNB,2023-06-09T14:00,40.7,20,0.0,,18.2,0,False
CNB,2023-06-09T15:00,40.8,21,0.0,,15.6,1,False
CNB,2023-06-09T16:00,40.3,22,0.0,,15.6,0,False
CNB,2023-06-09T17:00,38.9,24,0.0,,20.6,0,False
CNB,2023-06-09T18:00,37.3,27,0.0,,8.8,0,False
CNB,2023-06-09T19:00,34.9,31,0.0,,7.2,0,False
CNB,2023-06-09T20:00,33.1,37,0.0,,8.7,0,False
CNB,2023-06-09T21:00,33.1,36,0.0,,10.0,0,False
CNB,2023-06-09T22:00,33.2,36,0.0,,10.4,0,False
CNB,2023-06-09T23:00,32.8,37,0.0,,11.3,0,False
CNB,2023-06-10T00:00,32.2,39,0.0,,10.9,0,False
CNB,2023-06-10T01:00,31.5,42,0.0,,9.8,0,False
CNB,2023-06-10T02:00,30.9,44,0.0,,8.8,0,False
CNB,2023-06-10T03:00,30.5,45,0.0,,8.8,0,False
CNB,2023-06-10T04:00,30.0,47,0.0,,7.8,0,False
CNB,2023-06-10T05:00,28.3,64,0.0,,7.6,1,False
CNB,2023-06-10T06:00,30.8,53,0.0,,4.6,0,False
CNB,2023-06-10T07:00,33.0,48,0.0,,9.2,1,False
CNB,2023-06-10T08:00,35.0,42,0.0,,10.5,0,False
CNB,2023-06-10T09:00,37.2,37,0.0,,13.7,1,False
CNB,2023-06-10T10:00,38.8,32,0.0,,22.8,0,False
CNB,2023-06-10T11:00,40.2,27,0.0,,25.3,0,False
CNB,2023-06-10T12:00,41.3,24,0.0,,23.7,0,False
CNB,2023-06-10T13:00,41.5,23,0.0,,22.4,1,False
CNB,2023-06-10T14:00,41.6,23,0.0,,20.1,0,False
CNB,2023-06-10T15:00,41.6,22,0.0,,18.0,0,False
CNB,2023-06-10T16:00,41.3,23,0.0,,18.7,1,False
CNB,2023-06-10T17:00,39.9,22,0.0,,15.1,0,False
CNB,2023-06-10T18:00,38.3,24,0.0,,13.5,0,False
CNB,2023-06-10T19:00,36.5,28,0.0,,11.3,0,False
CNB,2023-06-10T20:00,35.5,30,0.0,,10.1,0,False
CNB,2023-06-10T21:00,34.1,33,0.0,,9.1,0,False
CNB,2023-06-10T22:00,32.7,36,0.0,,7.0,0,False
CNB,2023-06-10T23:00,32.2,37,0.0,,8.1,0,False
CNB,2023-06-11T00:00,32.0,37,0.0,,8.6,0,False
CNB,2023-06-11T01:00,31.4,39,0.0,,9.4,0,False
CNB,2023-06-11T02:00,31.1,41,0.0,,14.8,0,False
CNB,2023-06-11T03:00,30.9,40,0.0,,12.5,0,False
CNB,2023-06-11T04:00,30.4,40,0.0,,13.0,0,False
CNB,2023-06-11T05:00,30.3,48,0.0,,7.0,0,False
CNB,2023-06-11T06:00,32.0,43,0.0,,10.7,1,False
CNB,2023-06-11T07:00,33.7,41,0.0,,2.2,0,False
CNB,2023-06-11T08:00,35.3,37,0.0,,21.3,0,False
CNB,2023-06-11T09:00,37.2,35,0.0,,20.7,0,False
CNB,2023-06-11T10:00,39.0,32,0.0,,20.8,0,False
CNB,2023-06-11T11:00,40.6,26,0.0,,22.2,0,False
CNB,2023-06-11T12:00,41.4,23,0.0,,23.0,0,False
CNB,2023-06-11T13:00,41.4,22,0.0,,24.4,0,False
CNB,2023-06-11T14:00,41.3,22,0.0,,23.8,0,False
CNB,2023-06-11T15:00,41.0,23,0.0,,23.9,0,False
CNB,2023-06-11T16:00,40.7,24,0.0,,21.9,0,False
CNB,2023-06-11T17:00,39.2,25,0.0,,20.5,0,False
CNB,2023-06-11T18:00,38.1,26,0.0,,13.3,0,False
CNB,2023-06-11T19:00,36.5,29,0.0,,11.2,0,False
CNB,2023-06-11T20:00,35.4,31,0.0,,10.8,0,False
CNB,2023-06-11T21:00,34.8,32,0.0,,10.9,0,False
CNB,2023-06-11T22:00,34.3,34,0.0,,10.2,0,False
CNB,2023-06-11T23:00,33.7,37,0.0,,11.2,0,False
CNB,2023-06-12T00:00,33.4,41,0.0,,14.6,0,False
CNB,2023-06-12T01:00,32.8,43,0.0,,12.4,0,False
CNB,2023-06-12T02:00,32.1,44,0.0,,11.0,0,False
CNB,2023-06-12T03:00,31.5,45,0.0,,10.5,0,False
CNB,2023-06-12T04:00,31.1,47,0.0,,9.3,0,False
CNB,2023-06-12T05:00,31.2,48,0.0,,10.1,0,False
CNB,2023-06-12T06:00,32.3,46,0.0,,12.0,0,False
CNB,2023-06-12T07:00,34.2,43,0.0,,12.6,0,False
CNB,2023-06-12T08:00,36.1,41,0.0,,16.8,0,False
CNB,2023-06-12T09:00,37.9,37,0.0,,19.2,0,False
CNB,2023-06-12T10:00,39.6,31,0.0,,24.6,1,False
CNB,2023-06-12T11:00,40.2,29,0.0,,26.0,0,False
CNB,2023-06-12T12:00,41.0,28,0.0,,25.5,0,False
CNB,2023-06-12T13:00,41.3,27,0.0,,24.4,1,False
CNB,2023-06-12T14:00,41.6,26,0.0,,23.4,1,False
CNB,2023-06-12T15:00,41.4,26,0.0,,23.0,0,False
CNB,2023-06-12T16:00,40.9,25,0.0,,21.8,0,False
CNB,2023-06-12T17:00,39.8,26,0.0,,22.8,0,False
CNB,2023-06-12T18:00,39.0,27,0.0,,18.1,0,False
CNB,2023-06-12T19:00,37.9,29,0.0,,15.9,0,False
CNB,2023-06-12T20:00,37.3,30,0.0,,15.3,0,False
CNB,2023-06-12T21:00,36.7,31,0.0,,13.2,1,False
CNB,2023-06-12T22:00,35.7,33,0.0,,10.8,1,False
CNB,2023-06-12T23:00,34.6,35,0.0,,8.8,0,False
CNB,2023-06-13T00:00,33.8,37,0.0,,8.7,0,False
CNB,2023-06-13T01:00,33.4,37,0.0,,9.4,0,False
CNB,2023-06-13T02:00,33.0,38,0.0,,10.8,0,False
CNB,2023-06-13T03:00,32.6,39,0.0,,12.3,0,False
CNB,2023-06-13T04:00,32.3,39,0.0,,12.6,0,False
CNB,2023-06-13T05:00,32.2,43,0.0,,10.7,0,False
CNB,2023-06-13T06:00,33.6,41,0.0,,12.4,0,False
CNB,2023-06-13T07:00,35.6,39,0.0,,11.3,0,False
CNB,2023-06-13T08:00,37.9,38,0.0,,12.9,0,False
CNB,2023-06-13T09:00,40.0,34,0.0,,20.4,0,False
CNB,2023-06-13T10:00,41.6,26,0.0,,28.4,0,False
CNB,2023-06-13T11:00,42.7,23,0.0,,28.6,1,False
CNB,2023-06-13T12:00,42.5,23,0.0,,28.8,1,False
CNB,2023-06-13T13:00,42.7,22,0.0,,27.7,0,False
CNB,2023-06-13T14:00,43.5,19,0.0,,27.4,1,False
CNB,2023-06-13T15:00,42.8,19,0.0,,27.7,0,False
CNB,2023-06-13T16:00,42.9,18,0.0,,25.5,0,False
CNB,2023-06-13T17:00,41.0,21,0.0,,17.2,0,False
CNB,2023-06-13T18:00,39.5,23,0.0,,11.5,0,False
CNB,2023-06-13T19:00,37.2,27,0.0,,8.8,0,False
CNB,2023-06-13T20:00,37.5,25,0.0,,15.8,0,False
CNB,2023-06-13T21:00,37.4,24,0.0,,17.3,0,False
CNB,2023-06-13T22:00,37.0,24,0.0,,17.0,0,False
CNB,2023-06-13T23:00,35.7,27,0.0,,14.8,0,False
CNB,2023-06-14T00:00,35.1,29,0.0,,17.0,1,False
CNB,2023-06-14T01:00,34.9,30,0.0,,17.3,0,False
CNB,2023-06-14T02:00,34.6,31,0.0,,17.0,0,False
CNB,2023-06-14T03:00,33.8,33,0.0,,15.9,0,False
CNB,2023-06-14T04:00,33.3,34,0.0,,16.6,0,False
CNB,2023-06-14T05:00,32.9,38,0.0,,15.5,0,False
CNB,2023-06-14T06:00,34.2,37,0.0,,16.9,1,False
CNB,2023-06-14T07:00,35.7,35,0.0,,17.7,0,False
CNB,2023-06-14T08:00,37.5,32,0.0,,24.5,0,False
CNB,2023-06-14T09:00,39.5,29,0.0,,30.7,0,False
CNB,2023-06-14T10:00,40.9,26,0.0,,31.7,0,False
CNB,2023-06-14T11:00,40.0,24,0.0,,37.7,1,False
CNB,2023-06-14T12:00,40.9,27,0.0,,29.7,0,False
CNB,2023-06-14T13:00,42.1,24,0.0,,33.6,1,False
CNB,2023-06-14T14:00,41.6,25,0.0,,31.1,1,False
CNB,2023-06-14T15:00,41.8,23,0.0,,29.2,1,False
CNB,2023-06-14T16:00,41.2,23,0.0,,28.0,0,False
CNB,2023-06-14T17:00,40.4,25,0.0,,23.6,1,False
CNB,2023-06-14T18:00,39.4,26,0.0,,18.4,0,False
CNB,2023-06-14T19:00,38.0,27,0.0,,15.1,0,False
CNB,2023-06-14T20:00,37.3,27,0.0,,17.4,0,False
CNB,2023-06-14T21:00,36.6,29,0.0,,15.1,0,False
CNB,2023-06-14T22:00,36.0,30,0.0,,18.1,0,False
CNB,2023-06-14T23:00,35.8,31,0.0,,20.9,0,False
CNB,2023-06-15T00:00,35.6,32,0.0,,23.4,0,False
CNB,2023-06-15T01:00,35.2,33,0.0,,23.5,0,False
CNB,2023-06-15T02:00,34.7,35,0.0,,20.6,0,False
CNB,2023-06-15T03:00,34.2,37,0.0,,19.1,0,False
CNB,2023-06-15T04:00,33.8,39,0.0,,18.6,0,False
CNB,2023-06-15T05:00,33.1,43,0.0,,13.4,0,False
CNB,2023-06-15T06:00,34.0,41,0.0,,18.4,1,False
CNB,2023-06-15T07:00,35.4,38,0.0,,20.1,1,False
CNB,2023-06-15T08:00,36.8,36,0.0,,25.9,0,False
CNB,2023-06-15T09:00,38.3,33,0.0,,29.4,0,False
CNB,2023-06-15T10:00,39.6,30,0.0,,31.9,0,False
CNB,2023-06-15T11:00,40.4,28,0.0,,28.8,0,False
CNB,2023-06-15T12:00,41.3,26,0.0,,29.4,0,False
CNB,2023-06-15T13:00,41.2,25,0.0,,33.4,1,False
CNB,2023-06-15T14:00,39.9,29,0.0,,29.0,0,False
CNB,2023-06-15T15:00,39.2,30,0.0,,30.0,1,False
CNB,2023-06-15T16:00,38.9,30,0.0,,27.2,1,False
CNB,2023-06-15T17:00,38.2,32,0.0,,25.6,1,False
CNB,2023-06-15T18:00,38.0,31,0.0,,24.1,0,False
CNB,2023-06-15T19:00,36.7,34,0.0,,23.2,0,False
CNB,2023-06-15T20:00,35.9,36,0.0,,20.5,0,False
CNB,2023-06-15T21:00,34.7,40,0.0,,17.9,0,False
CNB,2023-06-15T22:00,34.1,42,0.0,,16.5,0,False
CNB,2023-06-15T23:00,33.6,44,0.0,,15.5,0,False
CNB,2023-06-16T00:00,33.0,45,0.0,,14.6,0,False
CNB,2023-06-16T01:00,32.3,48,0.0,,12.2,0,False
CNB,2023-06-16T02:00,31.7,50,0.0,,11.9,0,False
CNB,2023-06-16T03:00,31.2,52,0.0,,10.5,0,False
CNB,2023-06-16T04:00,30.8,54,0.0,,10.6,0,False
CNB,2023-06-16T05:00,31.0,54,0.0,,11.1,0,False
CNB,2023-06-16T06:00,32.0,53,0.0,,11.9,0,False
CNB,2023-06-16T07:00,33.6,49,0.0,,15.2,0,False
CNB,2023-06-16T08:00,35.4,44,0.0,,17.7,0,False
CNB,2023-06-16T09:00,37.3,37,0.0,,23.9,0,False
CNB,2023-06-16T10:00,38.6,32,0.0,,26.6,0,False
CNB,2023-06-16T11:00,39.6,29,0.0,,26.4,0,False
CNB,2023-06-16T12:00,40.3,27,0.0,,24.9,0,False
CNB,2023-06-16T13:00,41.0,26,0.0,,23.9,0,False
CNB,2023-06-16T14:00,41.3,25,0.0,,25.6,0,False
CNB,2023-06-16T15:00,41.2,26,0.0,,26.3,0,False
CNB,2023-06-16T16:00,40.3,27,0.0,,24.5,0,False
CNB,2023-06-16T17:00,38.1,32,0.0,,21.4,1,False
CNB,2023-06-16T18:00,37.8,33,0.0,,17.7,0,False
CNB,2023-06-16T19:00,37.1,33,0.0,,18.1,0,False
CNB,2023-06-16T20:00,36.4,35,0.0,,14.1,1,False
CNB,2023-06-16T21:00,35.6,37,0.0,,13.4,0,False
CNB,2023-06-16T22:00,34.4,41,0.0,,9.9,0,False
CNB,2023-06-16T23:00,33.4,44,0.0,,9.0,0,False
CNB,2023-06-17T00:00,32.7,46,0.0,,8.0,0,False
CNB,2023-06-17T01:00,32.0,49,0.0,,6.7,0,False
CNB,2023-06-17T02:00,31.3,51,0.0,,5.6,0,False
CNB,2023-06-17T03:00,30.9,53,0.0,,5.6,0,False
CNB,2023-06-17T04:00,30.4,55,0.0,,5.0,0,False
CNB,2023-06-17T05:00,30.7,59,0.0,,5.8,0,False
CNB,2023-06-17T06:00,32.4,53,0.0,,9.8,0,False
CNB,2023-06-17T07:00,34.5,47,0.0,,10.1,0,False
CNB,2023-06-17T08:00,36.3,43,0.0,,15.1,1,False
CNB,2023-06-17T09:00,37.8,39,0.0,,19.5,0,False
CNB,2023-06-17T10:00,39.2,36,0.0,,21.8,0,False
CNB,2023-06-17T11:00,38.1,37,0.0,,20.5,0,False
CNB,2023-06-17T12:00,39.4,34,0.0,,15.8,0,False
CNB,2023-06-17T13:00,40.0,33,0.0,,16.5,0,False
CNB,2023-06-17T14:00,40.4,32,0.0,,15.8,0,False
CNB,2023-06-17T15:00,41.0,29,0.0,,13.6,0,False
CNB,2023-06-17T16:00,41.0,27,0.0,,14.7,1,False
CNB,2023-06-17T17:00,40.0,29,0.0,,14.2,0,False
CNB,2023-06-17T18:00,39.0,30,0.0,,10.0,1,False
CNB,2023-06-17T19:00,37.1,37,0.0,,5.2,1,False
CNB,2023-06-17T20:00,35.4,41,0.0,,5.9,1,False
CNB,2023-06-17T21:00,35.1,40,0.0,,5.5,1,False
CNB,2023-06-17T22:00,34.4,43,0.0,,5.4,1,False
CNB,2023-06-17T23:00,33.8,48,0.0,,1.6,1,False
CNB,2023-06-18T00:00,33.3,47,0.0,,5.8,1,False
CNB,2023-06-18T01:00,32.8,47,0.0,,5.8,1,False
CNB,2023-06-18T02:00,32.9,45,0.0,,8.9,1,False
CNB,2023-06-18T03:00,32.4,47,0.0,,9.7,3,False
CNB,2023-06-18T04:00,31.9,49,0.0,,10.8,2,False
CNB,2023-06-18T05:00,31.5,58,0.0,,14.8,0,False
CNB,2023-06-18T06:00,32.1,57,0.0,,15.0,3,False
CNB,2023-06-18T07:00,33.3,54,0.0,,15.6,0,False
CNB,2023-06-18T08:00,35.4,47,0.0,,18.3,0,False
CNB,2023-06-18T09:00,36.9,42,0.0,,16.1,1,False
CNB,2023-06-18T10:00,38.2,38,0.0,,12.4,0,False
CNB,2023-06-18T11:00,39.3,34,0.0,,10.6,0,False
CNB,2023-06-18T12:00,40.1,31,0.0,,13.0,0,False
CNB,2023-06-18T13:00,40.7,29,0.0,,15.5,0,False
CNB,2023-06-18T14:00,40.9,29,0.0,,16.3,0,False
CNB,2023-06-18T15:00,40.4,30,0.0,,14.8,0,False
CNB,2023-06-18T16:00,40.1,30,0.0,,14.6,0,False
CNB,2023-06-18T17:00,39.0,33,0.0,,11.6,1,False
CNB,2023-06-18T18:00,38.1,34,0.0,,13.7,1,False
CNB,2023-06-18T19:00,36.6,36,0.0,,6.2,0,False
CNB,2023-06-18T20:00,35.9,37,0.0,,9.7,0,False
CNB,2023-06-18T21:00,34.7,41,0.0,,5.2,0,False
CNB,2023-06-18T22:00,34.0,43,0.0,,5.3,0,False
CNB,2023-06-18T23:00,33.9,43,0.0,,7.3,0,False
CNB,2023-06-19T00:00,33.7,44,0.0,,9.7,0,False
CNB,2023-06-19T01:00,33.1,46,0.0,,7.6,0,False
CNB,2023-06-19T02:00,32.3,48,0.0,,5.6,0,False
CNB,2023-06-19T03:00,31.8,50,0.0,,6.2,0,False
CNB,2023-06-19T04:00,31.2,52,0.0,,6.6,0,False
CNB,2023-06-19T05:00,30.6,59,0.0,,5.6,0,False
CNB,2023-06-19T06:00,31.6,56,0.0,,4.9,0,False
CNB,2023-06-19T07:00,33.3,51,0.0,,3.4,0,False
CNB,2023-06-19T08:00,35.3,45,0.0,,5.8,0,False
CNB,2023-06-19T09:00,36.7,40,0.0,,6.6,0,False
CNB,2023-06-19T10:00,37.5,38,0.0,,10.0,1,False
CNB,2023-06-19T11:00,38.6,36,0.0,,11.3,1,False
CNB,2023-06-19T12:00,39.5,34,0.0,,15.5,1,False
CNB,2023-06-19T13:00,39.7,33,0.0,,15.7,2,False
CNB,2023-06-19T14:00,40.3,31,0.0,,18.1,0,False
CNB,2023-06-19T15:00,37.1,41,0.1,,27.6,51,False
CNB,2023-06-19T16:00,36.0,45,0.0,,24.0,1,False
CNB,2023-06-19T17:00,34.0,53,0.0,,16.6,3,False
CNB,2023-06-19T18:00,34.0,52,0.0,,14.8,3,False
CNB,2023-06-19T19:00,33.5,53,0.0,,12.8,3,False
